alpha2_r,alpha_labels,load_comb_r,d_r,f_cck_r,chi1_r,chi2_r,rho_r,L_r,dg_r,c_r,weight_r
0.000260376668860287,Asl,wind_imposed,100,80,0.7,0.1,0.01,5000,16,250,0
0.000261501050882336,Asl,wind_imposed,110,80,0.7,0.1,0.01,5000,16,250,0
0.000262297857761839,Asl,wind_imposed,120,80,0.7,0.1,0.01,5000,16,250,0
0.000262880427925023,Asl,wind_imposed,130,80,0.7,0.1,0.01,5000,16,250,0
0.00023070079316952,Asl,wind_imposed,100,30,0.8,0.1,0.01,5000,16,250,0
0.000231899559559372,Asl,wind_imposed,110,30,0.8,0.1,0.01,5000,16,250,0
0.00023275818996484,Asl,wind_imposed,120,30,0.8,0.1,0.01,5000,16,250,0
0.000233406323083432,Asl,wind_imposed,130,30,0.8,0.1,0.01,5000,16,250,0
0.000232810653945516,Asl,wind_imposed,100,60,0.8,0.1,0.01,5000,16,250,0
0.000234018973072076,Asl,wind_imposed,110,60,0.8,0.1,0.01,5000,16,250,0
0.000234885157570944,Asl,wind_imposed,120,60,0.8,0.1,0.01,5000,16,250,0
0.000235530259073997,Asl,wind_imposed,130,60,0.8,0.1,0.01,5000,16,250,0
0.000232379079271904,Asl,wind_imposed,100,80,0.8,0.1,0.01,5000,16,250,0
0.000233583861214533,Asl,wind_imposed,110,80,0.8,0.1,0.01,5000,16,250,0
0.000234448734661547,Asl,wind_imposed,120,80,0.8,0.1,0.01,5000,16,250,0
0.000235097986563923,Asl,wind_imposed,130,80,0.8,0.1,0.01,5000,16,250,0
0.000209339987849769,Asl,wind_imposed,100,30,0.9,0.1,0.01,5000,16,250,0
0.000210545899376502,Asl,wind_imposed,110,30,0.9,0.1,0.01,5000,16,250,0
0.000211419887809389,Asl,wind_imposed,120,30,0.9,0.1,0.01,5000,16,250,0
0.000212077030226406,Asl,wind_imposed,130,30,0.9,0.1,0.01,5000,16,250,0
0.000210676039982314,Asl,wind_imposed,100,60,0.9,0.1,0.01,5000,16,250,0
0.000211885739906324,Asl,wind_imposed,110,60,0.9,0.1,0.01,5000,16,250,0
0.00021277024603932,Asl,wind_imposed,120,60,0.9,0.1,0.01,5000,16,250,0
0.000213419689585971,Asl,wind_imposed,130,60,0.9,0.1,0.01,5000,16,250,0
0.000210482340358728,Asl,wind_imposed,100,80,0.9,0.1,0.01,5000,16,250,0
0.000211692012067423,Asl,wind_imposed,110,80,0.9,0.1,0.01,5000,16,250,0
0.000212567283481174,Asl,wind_imposed,120,80,0.9,0.1,0.01,5000,16,250,0
0.00021322956710239,Asl,wind_imposed,130,80,0.9,0.1,0.01,5000,16,250,0
0.000992759146377678,Asl,wind_imposed,100,30,0.1,0.3,0.01,5000,16,250,0
0.00105523910968026,Asl,wind_imposed,110,30,0.1,0.3,0.01,5000,16,250,0
0.0010966395647229,Asl,wind_imposed,120,30,0.1,0.3,0.01,5000,16,250,0
0.00112550500737528,Asl,wind_imposed,130,30,0.1,0.3,0.01,5000,16,250,0
0.00101072450057945,Asl,wind_imposed,100,60,0.1,0.3,0.01,5000,16,250,0
0.00107413887323309,Asl,wind_imposed,110,60,0.1,0.3,0.01,5000,16,250,0
0.00111726096441715,Asl,wind_imposed,120,60,0.1,0.3,0.01,5000,16,250,0
0.00114700390431797,Asl,wind_imposed,130,60,0.1,0.3,0.01,5000,16,250,0
0.00100967870498576,Asl,wind_imposed,100,80,0.1,0.3,0.01,5000,16,250,0
0.00107365227658575,Asl,wind_imposed,110,80,0.1,0.3,0.01,5000,16,250,0
0.00111690764084572,Asl,wind_imposed,120,80,0.1,0.3,0.01,5000,16,250,0
0.00114609784584015,Asl,wind_imposed,130,80,0.1,0.3,0.01,5000,16,250,0
0.000989949384099583,Asl,wind_imposed,100,30,0.2,0.3,0.01,5000,16,250,0.2383
0.00105610077502826,Asl,wind_imposed,110,30,0.2,0.3,0.01,5000,16,250,0.2383
0.00109999697138099,Asl,wind_imposed,120,30,0.2,0.3,0.01,5000,16,250,0.2383
0.00112899685729941,Asl,wind_imposed,130,30,0.2,0.3,0.01,5000,16,250,0.2383
0.00100818775720466,Asl,wind_imposed,100,60,0.2,0.3,0.01,5000,16,250,0.2383
0.00107546824344796,Asl,wind_imposed,110,60,0.2,0.3,0.01,5000,16,250,0.2383
0.00112006522952891,Asl,wind_imposed,120,60,0.2,0.3,0.01,5000,16,250,0.2383
0.0011511359173005,Asl,wind_imposed,130,60,0.2,0.3,0.01,5000,16,250,0.2383
0.00100667203693696,Asl,wind_imposed,100,80,0.2,0.3,0.01,5000,16,250,0.2383
0.00107497284413579,Asl,wind_imposed,110,80,0.2,0.3,0.01,5000,16,250,0.2383
0.0011195271784394,Asl,wind_imposed,120,80,0.2,0.3,0.01,5000,16,250,0.2383
0.00115042403030167,Asl,wind_imposed,130,80,0.2,0.3,0.01,5000,16,250,0.2383
0.000974281536772115,Asl,wind_imposed,100,30,0.3,0.3,0.01,5000,16,250,0.8639
0.00104706011754665,Asl,wind_imposed,110,30,0.3,0.3,0.01,5000,16,250,0.8639
0.00109389761038771,Asl,wind_imposed,120,30,0.3,0.3,0.01,5000,16,250,0.8639
0.00112494062338368,Asl,wind_imposed,130,30,0.3,0.3,0.01,5000,16,250,0.8639
0.000991667107364229,Asl,wind_imposed,100,60,0.3,0.3,0.01,5000,16,250,0.8639
0.00106521270781206,Asl,wind_imposed,110,60,0.3,0.3,0.01,5000,16,250,0.8639
0.0011132755374197,Asl,wind_imposed,120,60,0.3,0.3,0.01,5000,16,250,0.8639
0.00114620795324322,Asl,wind_imposed,130,60,0.3,0.3,0.01,5000,16,250,0.8639
0.000990324512661569,Asl,wind_imposed,100,80,0.3,0.3,0.01,5000,16,250,0.8639
0.00106466527919979,Asl,wind_imposed,110,80,0.3,0.3,0.01,5000,16,250,0.8639
0.00111282217446196,Asl,wind_imposed,120,80,0.3,0.3,0.01,5000,16,250,0.8639
0.00114487072605518,Asl,wind_imposed,130,80,0.3,0.3,0.01,5000,16,250,0.8639
0.000428187018928888,Asl,wind_imposed,100,30,0.4,0.3,0.01,5000,16,250,0.9295
0.000424722224524648,Asl,wind_imposed,110,30,0.4,0.3,0.01,5000,16,250,0.9295
0.000422226392143563,Asl,wind_imposed,120,30,0.4,0.3,0.01,5000,16,250,0.9295
0.000420769149345364,Asl,wind_imposed,130,30,0.4,0.3,0.01,5000,16,250,0.9295
0.00044097230792462,Asl,wind_imposed,100,60,0.4,0.3,0.01,5000,16,250,0.9295
0.000437178012877172,Asl,wind_imposed,110,60,0.4,0.3,0.01,5000,16,250,0.9295
0.000434667495251017,Asl,wind_imposed,120,60,0.4,0.3,0.01,5000,16,250,0.9295
0.000432221558705474,Asl,wind_imposed,130,60,0.4,0.3,0.01,5000,16,250,0.9295
0.00043651966012478,Asl,wind_imposed,100,80,0.4,0.3,0.01,5000,16,250,0.9295
0.000432790808252498,Asl,wind_imposed,110,80,0.4,0.3,0.01,5000,16,250,0.9295
0.00043002683031338,Asl,wind_imposed,120,80,0.4,0.3,0.01,5000,16,250,0.9295
0.000428050143885614,Asl,wind_imposed,130,80,0.4,0.3,0.01,5000,16,250,0.9295
0.000346527695727418,Asl,wind_imposed,100,30,0.5,0.3,0.01,5000,16,250,0.715
0.000346248232622844,Asl,wind_imposed,110,30,0.5,0.3,0.01,5000,16,250,0.715
0.000345996450963362,Asl,wind_imposed,120,30,0.5,0.3,0.01,5000,16,250,0.715
0.000346049199965475,Asl,wind_imposed,130,30,0.5,0.3,0.01,5000,16,250,0.715
0.000354115398948398,Asl,wind_imposed,100,60,0.5,0.3,0.01,5000,16,250,0.715
0.00035363441756451,Asl,wind_imposed,110,60,0.5,0.3,0.01,5000,16,250,0.715
0.000353664582188978,Asl,wind_imposed,120,60,0.5,0.3,0.01,5000,16,250,0.715
0.000353416098783747,Asl,wind_imposed,130,60,0.5,0.3,0.01,5000,16,250,0.715
0.000351625026915541,Asl,wind_imposed,100,80,0.5,0.3,0.01,5000,16,250,0.715
0.000351587000322618,Asl,wind_imposed,110,80,0.5,0.3,0.01,5000,16,250,0.715
0.000351058465062735,Asl,wind_imposed,120,80,0.5,0.3,0.01,5000,16,250,0.715
0.000351173139807844,Asl,wind_imposed,130,80,0.5,0.3,0.01,5000,16,250,0.715
0.000296307991117757,Asl,wind_imposed,100,30,0.6,0.3,0.01,5000,16,250,0.2383
0.00029707314113289,Asl,wind_imposed,110,30,0.6,0.3,0.01,5000,16,250,0.2383
0.000297501768788808,Asl,wind_imposed,120,30,0.6,0.3,0.01,5000,16,250,0.2383
0.000297872417013683,Asl,wind_imposed,130,30,0.6,0.3,0.01,5000,16,250,0.2383
0.000301050996298034,Asl,wind_imposed,100,60,0.6,0.3,0.01,5000,16,250,0.2383
0.00030191464326638,Asl,wind_imposed,110,60,0.6,0.3,0.01,5000,16,250,0.2383
0.000302338677696445,Asl,wind_imposed,120,60,0.6,0.3,0.01,5000,16,250,0.2383
0.000302646069567544,Asl,wind_imposed,130,60,0.6,0.3,0.01,5000,16,250,0.2383
0.000299775151590202,Asl,wind_imposed,100,80,0.6,0.3,0.01,5000,16,250,0.2383
0.000300461493640594,Asl,wind_imposed,110,80,0.6,0.3,0.01,5000,16,250,0.2383
0.000300985301964184,Asl,wind_imposed,120,80,0.6,0.3,0.01,5000,16,250,0.2383
0.000301297127161495,Asl,wind_imposed,130,80,0.6,0.3,0.01,5000,16,250,0.2383
0.000260438498111909,Asl,wind_imposed,100,30,0.7,0.3,0.01,5000,16,250,0.0715
0.000261591981925567,Asl,wind_imposed,110,30,0.7,0.3,0.01,5000,16,250,0.0715
0.000262281081585578,Asl,wind_imposed,120,30,0.7,0.3,0.01,5000,16,250,0.0715
0.000262855229907882,Asl,wind_imposed,130,30,0.7,0.3,0.01,5000,16,250,0.0715
0.000263723467501134,Asl,wind_imposed,100,60,0.7,0.3,0.01,5000,16,250,0.0715
0.000264808496348901,Asl,wind_imposed,110,60,0.7,0.3,0.01,5000,16,250,0.0715
0.000265568053440683,Asl,wind_imposed,120,60,0.7,0.3,0.01,5000,16,250,0.0715
0.000266121128409042,Asl,wind_imposed,130,60,0.7,0.3,0.01,5000,16,250,0.0715
0.000262909914790688,Asl,wind_imposed,100,80,0.7,0.3,0.01,5000,16,250,0.0715
0.000263998868998197,Asl,wind_imposed,110,80,0.7,0.3,0.01,5000,16,250,0.0715
0.000264759140198677,Asl,wind_imposed,120,80,0.7,0.3,0.01,5000,16,250,0.0715
0.000265294330377461,Asl,wind_imposed,130,80,0.7,0.3,0.01,5000,16,250,0.0715
0.000232827443470191,Asl,wind_imposed,100,30,0.8,0.3,0.01,5000,16,250,0
0.000234032909965925,Asl,wind_imposed,110,30,0.8,0.3,0.01,5000,16,250,0
0.00023489433062105,Asl,wind_imposed,120,30,0.8,0.3,0.01,5000,16,250,0
0.000235615906470669,Asl,wind_imposed,130,30,0.8,0.3,0.01,5000,16,250,0
0.000234988447799251,Asl,wind_imposed,100,60,0.8,0.3,0.01,5000,16,250,0
0.000236196258795935,Asl,wind_imposed,110,60,0.8,0.3,0.01,5000,16,250,0
0.000237058345939216,Asl,wind_imposed,120,60,0.8,0.3,0.01,5000,16,250,0
0.000237694577968066,Asl,wind_imposed,130,60,0.8,0.3,0.01,5000,16,250,0
0.000234535113366658,Asl,wind_imposed,100,80,0.8,0.3,0.01,5000,16,250,0
0.00023577542296151,Asl,wind_imposed,110,80,0.8,0.3,0.01,5000,16,250,0
0.000236637234873507,Asl,wind_imposed,120,80,0.8,0.3,0.01,5000,16,250,0
0.000237284840990853,Asl,wind_imposed,130,80,0.8,0.3,0.01,5000,16,250,0
0.000210558409277415,Asl,wind_imposed,100,30,0.9,0.3,0.01,5000,16,250,0
0.000211762504038437,Asl,wind_imposed,110,30,0.9,0.3,0.01,5000,16,250,0
0.000212644412855464,Asl,wind_imposed,120,30,0.9,0.3,0.01,5000,16,250,0
0.000213301398252423,Asl,wind_imposed,130,30,0.9,0.3,0.01,5000,16,250,0
0.000211935809392815,Asl,wind_imposed,100,60,0.9,0.3,0.01,5000,16,250,0
0.000213141638412416,Asl,wind_imposed,110,60,0.9,0.3,0.01,5000,16,250,0
0.000214021961858557,Asl,wind_imposed,120,60,0.9,0.3,0.01,5000,16,250,0
0.000214680616491283,Asl,wind_imposed,130,60,0.9,0.3,0.01,5000,16,250,0
0.000211724408798595,Asl,wind_imposed,100,80,0.9,0.3,0.01,5000,16,250,0
0.000212936576748128,Asl,wind_imposed,110,80,0.9,0.3,0.01,5000,16,250,0
0.000213816118117827,Asl,wind_imposed,120,80,0.9,0.3,0.01,5000,16,250,0
0.000214477536579148,Asl,wind_imposed,130,80,0.9,0.3,0.01,5000,16,250,0
0.000459197532967806,Asl,wind_imposed,100,30,0.1,0.5,0.01,5000,16,250,0
0.000468272845866933,Asl,wind_imposed,110,30,0.1,0.5,0.01,5000,16,250,0
0.000474829008477596,Asl,wind_imposed,120,30,0.1,0.5,0.01,5000,16,250,0
0.000479679694538935,Asl,wind_imposed,130,30,0.1,0.5,0.01,5000,16,250,0
0.000462528230809883,Asl,wind_imposed,100,60,0.1,0.5,0.01,5000,16,250,0
0.000471453200681997,Asl,wind_imposed,110,60,0.1,0.5,0.01,5000,16,250,0
0.000477915190773853,Asl,wind_imposed,120,60,0.1,0.5,0.01,5000,16,250,0
0.000482761148868593,Asl,wind_imposed,130,60,0.1,0.5,0.01,5000,16,250,0
0.000462692898799736,Asl,wind_imposed,100,80,0.1,0.5,0.01,5000,16,250,0
0.000471722670164572,Asl,wind_imposed,110,80,0.1,0.5,0.01,5000,16,250,0
0.0004782648994662,Asl,wind_imposed,120,80,0.1,0.5,0.01,5000,16,250,0
0.000483178193995687,Asl,wind_imposed,130,80,0.1,0.5,0.01,5000,16,250,0
0.000465329060849431,Asl,wind_imposed,100,30,0.2,0.5,0.01,5000,16,250,0.1972
0.000474945692013759,Asl,wind_imposed,110,30,0.2,0.5,0.01,5000,16,250,0.1972
0.000481816046021387,Asl,wind_imposed,120,30,0.2,0.5,0.01,5000,16,250,0.1972
0.000486976873715779,Asl,wind_imposed,130,30,0.2,0.5,0.01,5000,16,250,0.1972
0.000468766066820746,Asl,wind_imposed,100,60,0.2,0.5,0.01,5000,16,250,0.1972
0.000478195313574883,Asl,wind_imposed,110,60,0.2,0.5,0.01,5000,16,250,0.1972
0.000484998002418876,Asl,wind_imposed,120,60,0.2,0.5,0.01,5000,16,250,0.1972
0.000490020534473613,Asl,wind_imposed,130,60,0.2,0.5,0.01,5000,16,250,0.1972
0.000468947411484887,Asl,wind_imposed,100,80,0.2,0.5,0.01,5000,16,250,0.1972
0.000478502851436225,Asl,wind_imposed,110,80,0.2,0.5,0.01,5000,16,250,0.1972
0.000485392834396149,Asl,wind_imposed,120,80,0.2,0.5,0.01,5000,16,250,0.1972
0.000490468041429701,Asl,wind_imposed,130,80,0.2,0.5,0.01,5000,16,250,0.1972
0.000473435319103104,Asl,wind_imposed,100,30,0.3,0.5,0.01,5000,16,250,0.715
0.000483528755658592,Asl,wind_imposed,110,30,0.3,0.5,0.01,5000,16,250,0.715
0.000490808251416029,Asl,wind_imposed,120,30,0.3,0.5,0.01,5000,16,250,0.715
0.00049623719908204,Asl,wind_imposed,130,30,0.3,0.5,0.01,5000,16,250,0.715
0.000476871643604649,Asl,wind_imposed,100,60,0.3,0.5,0.01,5000,16,250,0.715
0.000486963740553765,Asl,wind_imposed,110,60,0.3,0.5,0.01,5000,16,250,0.715
0.000494086512239079,Asl,wind_imposed,120,60,0.3,0.5,0.01,5000,16,250,0.715
0.00049946409532561,Asl,wind_imposed,130,60,0.3,0.5,0.01,5000,16,250,0.715
0.000477064715038756,Asl,wind_imposed,100,80,0.3,0.5,0.01,5000,16,250,0.715
0.000487224354960019,Asl,wind_imposed,110,80,0.3,0.5,0.01,5000,16,250,0.715
0.000494502471172912,Asl,wind_imposed,120,80,0.3,0.5,0.01,5000,16,250,0.715
0.00049994640951782,Asl,wind_imposed,130,80,0.3,0.5,0.01,5000,16,250,0.715
0.000484464780219508,Asl,wind_imposed,100,30,0.4,0.5,0.01,5000,16,250,0.7692
0.000495463222104469,Asl,wind_imposed,110,30,0.4,0.5,0.01,5000,16,250,0.7692
0.000503317119300271,Asl,wind_imposed,120,30,0.4,0.5,0.01,5000,16,250,0.7692
0.000509155246345838,Asl,wind_imposed,130,30,0.4,0.5,0.01,5000,16,250,0.7692
0.000488131400118553,Asl,wind_imposed,100,60,0.4,0.5,0.01,5000,16,250,0.7692
0.000498961715760769,Asl,wind_imposed,110,60,0.4,0.5,0.01,5000,16,250,0.7692
0.000506736696106271,Asl,wind_imposed,120,60,0.4,0.5,0.01,5000,16,250,0.7692
0.000512520875356164,Asl,wind_imposed,130,60,0.4,0.5,0.01,5000,16,250,0.7692
0.000488265513217399,Asl,wind_imposed,100,80,0.4,0.5,0.01,5000,16,250,0.7692
0.000499308342536641,Asl,wind_imposed,110,80,0.4,0.5,0.01,5000,16,250,0.7692
0.000507183021088078,Asl,wind_imposed,120,80,0.4,0.5,0.01,5000,16,250,0.7692
0.000513039166520044,Asl,wind_imposed,130,80,0.4,0.5,0.01,5000,16,250,0.7692
0.000359747945780857,Asl,wind_imposed,100,30,0.5,0.5,0.01,5000,16,250,0.5917
0.000358345943886828,Asl,wind_imposed,110,30,0.5,0.5,0.01,5000,16,250,0.5917
0.000357607841894627,Asl,wind_imposed,120,30,0.5,0.5,0.01,5000,16,250,0.5917
0.000357104984780118,Asl,wind_imposed,130,30,0.5,0.5,0.01,5000,16,250,0.5917
0.000368266728888726,Asl,wind_imposed,100,60,0.5,0.5,0.01,5000,16,250,0.5917
0.000366738197217559,Asl,wind_imposed,110,60,0.5,0.5,0.01,5000,16,250,0.5917
0.000366007725555529,Asl,wind_imposed,120,60,0.5,0.5,0.01,5000,16,250,0.5917
0.000364796918655599,Asl,wind_imposed,130,60,0.5,0.5,0.01,5000,16,250,0.5917
0.000365666796983092,Asl,wind_imposed,100,80,0.5,0.5,0.01,5000,16,250,0.5917
0.000363940844866097,Asl,wind_imposed,110,80,0.5,0.5,0.01,5000,16,250,0.5917
0.000362995585930988,Asl,wind_imposed,120,80,0.5,0.5,0.01,5000,16,250,0.5917
0.000362332126320946,Asl,wind_imposed,130,80,0.5,0.5,0.01,5000,16,250,0.5917
0.000303610833246616,Asl,wind_imposed,100,30,0.6,0.5,0.01,5000,16,250,0.1972
0.000304088158912794,Asl,wind_imposed,110,30,0.6,0.5,0.01,5000,16,250,0.1972
0.000304658971374104,Asl,wind_imposed,120,30,0.6,0.5,0.01,5000,16,250,0.1972
0.000304733055610173,Asl,wind_imposed,130,30,0.6,0.5,0.01,5000,16,250,0.1972
0.000308892186853709,Asl,wind_imposed,100,60,0.6,0.5,0.01,5000,16,250,0.1972
0.00030929538814841,Asl,wind_imposed,110,60,0.6,0.5,0.01,5000,16,250,0.1972
0.000309817251457144,Asl,wind_imposed,120,60,0.6,0.5,0.01,5000,16,250,0.1972
0.000309883096205988,Asl,wind_imposed,130,60,0.6,0.5,0.01,5000,16,250,0.1972
0.000307453722053498,Asl,wind_imposed,100,80,0.6,0.5,0.01,5000,16,250,0.1972
0.000308036173869597,Asl,wind_imposed,110,80,0.6,0.5,0.01,5000,16,250,0.1972
0.000308274309242856,Asl,wind_imposed,120,80,0.6,0.5,0.01,5000,16,250,0.1972
0.000308494180918022,Asl,wind_imposed,130,80,0.6,0.5,0.01,5000,16,250,0.1972
0.000265912133379324,Asl,wind_imposed,100,30,0.7,0.5,0.01,5000,16,250,0.0592
0.000266976332193484,Asl,wind_imposed,110,30,0.7,0.5,0.01,5000,16,250,0.0592
0.000267683618322625,Asl,wind_imposed,120,30,0.7,0.5,0.01,5000,16,250,0.0592
0.000268200187052962,Asl,wind_imposed,130,30,0.7,0.5,0.01,5000,16,250,0.0592
0.000269408020549168,Asl,wind_imposed,100,60,0.7,0.5,0.01,5000,16,250,0.0592
0.000270393802687118,Asl,wind_imposed,110,60,0.7,0.5,0.01,5000,16,250,0.0592
0.00027110880067151,Asl,wind_imposed,120,60,0.7,0.5,0.01,5000,16,250,0.0592
0.000271611801926862,Asl,wind_imposed,130,60,0.7,0.5,0.01,5000,16,250,0.0592
0.000268636744214618,Asl,wind_imposed,100,80,0.7,0.5,0.01,5000,16,250,0.0592
0.00026951775230095,Asl,wind_imposed,110,80,0.7,0.5,0.01,5000,16,250,0.0592
0.000270218510155453,Asl,wind_imposed,120,80,0.7,0.5,0.01,5000,16,250,0.0592
0.000270732486745585,Asl,wind_imposed,130,80,0.7,0.5,0.01,5000,16,250,0.0592
0.000236848336138795,Asl,wind_imposed,100,30,0.8,0.5,0.01,5000,16,250,0
0.000238072731664531,Asl,wind_imposed,110,30,0.8,0.5,0.01,5000,16,250,0
0.00023889294648657,Asl,wind_imposed,120,30,0.8,0.5,0.01,5000,16,250,0
0.000239502943030602,Asl,wind_imposed,130,30,0.8,0.5,0.01,5000,16,250,0
0.00023914326845712,Asl,wind_imposed,100,60,0.8,0.5,0.01,5000,16,250,0
0.000240334506877579,Asl,wind_imposed,110,60,0.8,0.5,0.01,5000,16,250,0
0.000241174139390278,Asl,wind_imposed,120,60,0.8,0.5,0.01,5000,16,250,0
0.000241809019521178,Asl,wind_imposed,130,60,0.8,0.5,0.01,5000,16,250,0
0.000238647218048052,Asl,wind_imposed,100,80,0.8,0.5,0.01,5000,16,250,0
0.000239837320834783,Asl,wind_imposed,110,80,0.8,0.5,0.01,5000,16,250,0
0.000240682545009463,Asl,wind_imposed,120,80,0.8,0.5,0.01,5000,16,250,0
0.000241312668270642,Asl,wind_imposed,130,80,0.8,0.5,0.01,5000,16,250,0
0.000212755947514424,Asl,wind_imposed,100,30,0.9,0.5,0.01,5000,16,250,0
0.000213970697630812,Asl,wind_imposed,110,30,0.9,0.5,0.01,5000,16,250,0
0.000214848031505927,Asl,wind_imposed,120,30,0.9,0.5,0.01,5000,16,250,0
0.000215504625735975,Asl,wind_imposed,130,30,0.9,0.5,0.01,5000,16,250,0
0.000214197835363317,Asl,wind_imposed,100,60,0.9,0.5,0.01,5000,16,250,0
0.000215411082744106,Asl,wind_imposed,110,60,0.9,0.5,0.01,5000,16,250,0
0.000216288237218565,Asl,wind_imposed,120,60,0.9,0.5,0.01,5000,16,250,0
0.000216947554823564,Asl,wind_imposed,130,60,0.9,0.5,0.01,5000,16,250,0
0.000213965407884489,Asl,wind_imposed,100,80,0.9,0.5,0.01,5000,16,250,0
0.00021518605279514,Asl,wind_imposed,110,80,0.9,0.5,0.01,5000,16,250,0
0.000216068690425584,Asl,wind_imposed,120,80,0.9,0.5,0.01,5000,16,250,0
0.000216728632054126,Asl,wind_imposed,130,80,0.9,0.5,0.01,5000,16,250,0
0.00109501587679162,Asl,snow_imposed,100,30,0.1,0.1,0.01,5000,16,250,0
0.001180388383821,Asl,snow_imposed,110,30,0.1,0.1,0.01,5000,16,250,0
0.00124479269318382,Asl,snow_imposed,120,30,0.1,0.1,0.01,5000,16,250,0
0.00129468753734823,Asl,snow_imposed,130,30,0.1,0.1,0.01,5000,16,250,0
0.0011124500658349,Asl,snow_imposed,100,60,0.1,0.1,0.01,5000,16,250,0
0.00119786466511597,Asl,snow_imposed,110,60,0.1,0.1,0.01,5000,16,250,0
0.00126303979618491,Asl,snow_imposed,120,60,0.1,0.1,0.01,5000,16,250,0
0.00131341206310431,Asl,snow_imposed,130,60,0.1,0.1,0.01,5000,16,250,0
0.00111383667677481,Asl,snow_imposed,100,80,0.1,0.1,0.01,5000,16,250,0
0.0012010124122726,Asl,snow_imposed,110,80,0.1,0.1,0.01,5000,16,250,0
0.00126752110604402,Asl,snow_imposed,120,80,0.1,0.1,0.01,5000,16,250,0
0.00131889906013439,Asl,snow_imposed,130,80,0.1,0.1,0.01,5000,16,250,0
0.00106757073165484,Asl,snow_imposed,100,30,0.2,0.1,0.01,5000,16,250,0
0.00115340483133584,Asl,snow_imposed,110,30,0.2,0.1,0.01,5000,16,250,0
0.00121763461023237,Asl,snow_imposed,120,30,0.2,0.1,0.01,5000,16,250,0
0.0012663242861712,Asl,snow_imposed,130,30,0.2,0.1,0.01,5000,16,250,0
0.0010850635092182,Asl,snow_imposed,100,60,0.2,0.1,0.01,5000,16,250,0
0.00117095884202948,Asl,snow_imposed,110,60,0.2,0.1,0.01,5000,16,250,0
0.00123556619100435,Asl,snow_imposed,120,60,0.2,0.1,0.01,5000,16,250,0
0.00128477711275901,Asl,snow_imposed,130,60,0.2,0.1,0.01,5000,16,250,0
0.00108580690375387,Asl,snow_imposed,100,80,0.2,0.1,0.01,5000,16,250,0
0.00117342485955908,Asl,snow_imposed,110,80,0.2,0.1,0.01,5000,16,250,0
0.00123928602929577,Asl,snow_imposed,120,80,0.2,0.1,0.01,5000,16,250,0
0.00128940760786089,Asl,snow_imposed,130,80,0.2,0.1,0.01,5000,16,250,0
0.000909924235127069,Asl,snow_imposed,100,30,0.3,0.1,0.01,5000,16,250,0
0.000939996330235771,Asl,snow_imposed,110,30,0.3,0.1,0.01,5000,16,250,0
0.000613958484183083,Asl,snow_imposed,120,30,0.3,0.1,0.01,5000,16,250,0
0.000617114220011086,Asl,snow_imposed,130,30,0.3,0.1,0.01,5000,16,250,0
0.000929964737900104,Asl,snow_imposed,100,60,0.3,0.1,0.01,5000,16,250,0
0.00096277166805869,Asl,snow_imposed,110,60,0.3,0.1,0.01,5000,16,250,0
0.000980896925739999,Asl,snow_imposed,120,60,0.3,0.1,0.01,5000,16,250,0
0.000629636096383186,Asl,snow_imposed,130,60,0.3,0.1,0.01,5000,16,250,0
0.000926815904813218,Asl,snow_imposed,100,80,0.3,0.1,0.01,5000,16,250,0
0.000958883822428142,Asl,snow_imposed,110,80,0.3,0.1,0.01,5000,16,250,0
0.000623392507361552,Asl,snow_imposed,120,80,0.3,0.1,0.01,5000,16,250,0
0.000627026227815584,Asl,snow_imposed,130,80,0.3,0.1,0.01,5000,16,250,0
0.000455170761450241,Asl,snow_imposed,100,30,0.4,0.1,0.01,5000,16,250,0
0.000461030205059097,Asl,snow_imposed,110,30,0.4,0.1,0.01,5000,16,250,0
0.000465321521387637,Asl,snow_imposed,120,30,0.4,0.1,0.01,5000,16,250,0
0.000468248129211754,Asl,snow_imposed,130,30,0.4,0.1,0.01,5000,16,250,0
0.000461260134902008,Asl,snow_imposed,100,60,0.4,0.1,0.01,5000,16,250,0
0.000467134205414638,Asl,snow_imposed,110,60,0.4,0.1,0.01,5000,16,250,0
0.000471589511640673,Asl,snow_imposed,120,60,0.4,0.1,0.01,5000,16,250,0
0.000474304119232143,Asl,snow_imposed,130,60,0.4,0.1,0.01,5000,16,250,0
0.000460292845842102,Asl,snow_imposed,100,80,0.4,0.1,0.01,5000,16,250,0
0.000466077171753796,Asl,snow_imposed,110,80,0.4,0.1,0.01,5000,16,250,0
0.0004702103027187,Asl,snow_imposed,120,80,0.4,0.1,0.01,5000,16,250,0
0.000473336362639781,Asl,snow_imposed,130,80,0.4,0.1,0.01,5000,16,250,0
0.000371519804653514,Asl,snow_imposed,100,30,0.5,0.1,0.01,5000,16,250,0
0.000376177016326357,Asl,snow_imposed,110,30,0.5,0.1,0.01,5000,16,250,0
0.000379533924881548,Asl,snow_imposed,120,30,0.5,0.1,0.01,5000,16,250,0
0.000382046614834493,Asl,snow_imposed,130,30,0.5,0.1,0.01,5000,16,250,0
0.000374637705650875,Asl,snow_imposed,100,60,0.5,0.1,0.01,5000,16,250,0
0.000379264023056084,Asl,snow_imposed,110,60,0.5,0.1,0.01,5000,16,250,0
0.000382784317000768,Asl,snow_imposed,120,60,0.5,0.1,0.01,5000,16,250,0
0.000385223291575702,Asl,snow_imposed,130,60,0.5,0.1,0.01,5000,16,250,0
